Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.4811806380748749,9,3,100
Sample_1,Expert_2,0.115044966340065,9,3,100
Sample_1,Expert_3,0.012263755314052105,9,3,100
Sample_1,Expert_4,0.39151060581207275,9,3,100
Sample_2,Expert_1,0.04211884364485741,2,3,100
Sample_2,Expert_2,0.05154358223080635,2,3,100
Sample_2,Expert_3,0.08252236247062683,2,3,100
Sample_2,Expert_4,0.8238152861595154,2,3,100
Sample_3,Expert_1,0.006554162595421076,6,3,100
Sample_3,Expert_2,0.08678556978702545,6,3,100
Sample_3,Expert_3,0.8814167380332947,6,3,100
Sample_3,Expert_4,0.02524355985224247,6,3,100
Sample_4,Expert_1,0.14471210539340973,5,3,100
Sample_4,Expert_2,0.8084814548492432,5,3,100
Sample_4,Expert_3,0.026411112397909164,5,3,100
Sample_4,Expert_4,0.02039533481001854,5,3,100
Sample_5,Expert_1,0.7481118440628052,4,3,100
Sample_5,Expert_2,0.09570886939764023,4,3,100
Sample_5,Expert_3,0.14399626851081848,4,3,100
Sample_5,Expert_4,0.012182967737317085,4,3,100
Sample_6,Expert_1,0.5985332131385803,9,3,100
Sample_6,Expert_2,0.26796743273735046,9,3,100
Sample_6,Expert_3,0.055755358189344406,9,3,100
Sample_6,Expert_4,0.0777440294623375,9,3,100
Sample_7,Expert_1,0.01507804449647665,0,3,100
Sample_7,Expert_2,0.82735675573349,0,3,100
Sample_7,Expert_3,0.008910140953958035,0,3,100
Sample_7,Expert_4,0.14865508675575256,0,3,100
Sample_8,Expert_1,0.2135007530450821,0,3,100
Sample_8,Expert_2,0.23708774149417877,0,3,100
Sample_8,Expert_3,0.11618778109550476,0,3,100
Sample_8,Expert_4,0.43322375416755676,0,3,100
Sample_9,Expert_1,0.07769321650266647,1,3,100
Sample_9,Expert_2,0.03322044014930725,1,3,100
Sample_9,Expert_3,0.7427207231521606,1,3,100
Sample_9,Expert_4,0.14636556804180145,1,3,100
Sample_10,Expert_1,0.0009397055837325752,2,3,100
Sample_10,Expert_2,0.006559920962899923,2,3,100
Sample_10,Expert_3,0.2206532061100006,2,3,100
Sample_10,Expert_4,0.771847128868103,2,3,100
Sample_11,Expert_1,0.004955187905579805,0,3,100
Sample_11,Expert_2,0.715645432472229,0,3,100
Sample_11,Expert_3,0.007618528325110674,0,3,100
Sample_11,Expert_4,0.2717808485031128,0,3,100
Sample_12,Expert_1,0.0020065095741301775,3,3,100
Sample_12,Expert_2,0.1401083916425705,3,3,100
Sample_12,Expert_3,0.037335604429244995,3,3,100
Sample_12,Expert_4,0.820549488067627,3,3,100
Sample_13,Expert_1,0.018762748688459396,3,3,100
Sample_13,Expert_2,0.13007058203220367,3,3,100
Sample_13,Expert_3,0.059190619736909866,3,3,100
Sample_13,Expert_4,0.7919760346412659,3,3,100
Sample_14,Expert_1,0.2963235676288605,8,3,100
Sample_14,Expert_2,0.03155725449323654,8,3,100
Sample_14,Expert_3,0.023121623322367668,8,3,100
Sample_14,Expert_4,0.6489974856376648,8,3,100
Sample_15,Expert_1,0.013177897781133652,1,3,100
Sample_15,Expert_2,0.049903593957424164,1,3,100
Sample_15,Expert_3,0.9139021039009094,1,3,100
Sample_15,Expert_4,0.023016445338726044,1,3,100
Sample_16,Expert_1,0.0010316412663087249,6,3,100
Sample_16,Expert_2,0.13109564781188965,6,3,100
Sample_16,Expert_3,0.8310062885284424,6,3,100
Sample_16,Expert_4,0.03686641529202461,6,3,100
Sample_17,Expert_1,0.005645178724080324,3,3,100
Sample_17,Expert_2,0.028935164213180542,3,3,100
Sample_17,Expert_3,0.010897770524024963,3,3,100
Sample_17,Expert_4,0.9545219540596008,3,3,100
Sample_18,Expert_1,0.02281372807919979,3,3,100
Sample_18,Expert_2,0.2766836881637573,3,3,100
Sample_18,Expert_3,0.41680270433425903,3,3,100
Sample_18,Expert_4,0.2836998999118805,3,3,100
Sample_19,Expert_1,0.03423522040247917,0,3,100
