Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.057118628174066544,5,7,100
Sample_1,Expert_2,0.3912215530872345,5,7,100
Sample_1,Expert_3,0.33695679903030396,5,7,100
Sample_1,Expert_4,0.21470299363136292,5,7,100
Sample_2,Expert_1,0.9581509828567505,7,7,100
Sample_2,Expert_2,0.02368263714015484,7,7,100
Sample_2,Expert_3,0.013863876461982727,7,7,100
Sample_2,Expert_4,0.004302504938095808,7,7,100
Sample_3,Expert_1,0.036079421639442444,2,7,100
Sample_3,Expert_2,0.08127469569444656,2,7,100
Sample_3,Expert_3,0.14994104206562042,2,7,100
Sample_3,Expert_4,0.732704758644104,2,7,100
Sample_4,Expert_1,0.06347083300352097,1,7,100
Sample_4,Expert_2,0.04683970287442207,1,7,100
Sample_4,Expert_3,0.811336874961853,1,7,100
Sample_4,Expert_4,0.07835264503955841,1,7,100
Sample_5,Expert_1,0.11721662431955338,6,7,100
Sample_5,Expert_2,0.45305201411247253,6,7,100
Sample_5,Expert_3,0.1085040271282196,6,7,100
Sample_5,Expert_4,0.32122737169265747,6,7,100
Sample_6,Expert_1,0.001707803807221353,2,7,100
Sample_6,Expert_2,0.0066240280866622925,2,7,100
Sample_6,Expert_3,0.08575133979320526,2,7,100
Sample_6,Expert_4,0.9059168696403503,2,7,100
Sample_7,Expert_1,0.0004696316609624773,3,7,100
Sample_7,Expert_2,0.06607769429683685,3,7,100
Sample_7,Expert_3,0.22841337323188782,3,7,100
Sample_7,Expert_4,0.7050393223762512,3,7,100
Sample_8,Expert_1,0.014988790266215801,1,7,100
Sample_8,Expert_2,0.03839552402496338,1,7,100
Sample_8,Expert_3,0.9236114621162415,1,7,100
Sample_8,Expert_4,0.023004192858934402,1,7,100
Sample_9,Expert_1,0.8234400749206543,9,7,100
Sample_9,Expert_2,0.011961732991039753,9,7,100
Sample_9,Expert_3,0.03388740494847298,9,7,100
Sample_9,Expert_4,0.13071079552173615,9,7,100
Sample_10,Expert_1,7.029697007965297e-05,0,7,100
Sample_10,Expert_2,0.9350963234901428,0,7,100
Sample_10,Expert_3,0.007109493017196655,0,7,100
Sample_10,Expert_4,0.057723890990018845,0,7,100
Sample_11,Expert_1,0.008013839833438396,3,7,100
Sample_11,Expert_2,0.0852460265159607,3,7,100
Sample_11,Expert_3,0.16100439429283142,3,7,100
Sample_11,Expert_4,0.7457357048988342,3,7,100
Sample_12,Expert_1,5.3188563470030203e-05,5,7,100
Sample_12,Expert_2,0.8723477721214294,5,7,100
Sample_12,Expert_3,0.02121652103960514,5,7,100
Sample_12,Expert_4,0.10638255625963211,5,7,100
Sample_13,Expert_1,0.1014590710401535,0,7,100
Sample_13,Expert_2,0.6859456300735474,0,7,100
Sample_13,Expert_3,0.009650614112615585,0,7,100
Sample_13,Expert_4,0.2029447704553604,0,7,100
Sample_14,Expert_1,0.016835732385516167,1,7,100
Sample_14,Expert_2,0.06516799330711365,1,7,100
Sample_14,Expert_3,0.8995904326438904,1,7,100
Sample_14,Expert_4,0.018405774608254433,1,7,100
Sample_15,Expert_1,0.003331414656713605,3,7,100
Sample_15,Expert_2,0.12336138635873795,3,7,100
Sample_15,Expert_3,0.17341190576553345,3,7,100
Sample_15,Expert_4,0.6998953223228455,3,7,100
Sample_16,Expert_1,0.12337252497673035,0,7,100
Sample_16,Expert_2,0.4667286276817322,0,7,100
Sample_16,Expert_3,0.02986898645758629,0,7,100
Sample_16,Expert_4,0.38002991676330566,0,7,100
Sample_17,Expert_1,0.004158440511673689,0,7,100
Sample_17,Expert_2,0.5332208275794983,0,7,100
Sample_17,Expert_3,0.021555744111537933,0,7,100
Sample_17,Expert_4,0.4410650134086609,0,7,100
Sample_18,Expert_1,0.008646837435662746,3,7,100
Sample_18,Expert_2,0.051601771265268326,3,7,100
Sample_18,Expert_3,0.19678105413913727,3,7,100
Sample_18,Expert_4,0.74297034740448,3,7,100
Sample_19,Expert_1,0.4308927357196808,3,7,100
Sample_19,Expert_2,0.23313476145267487,3,7,100
Sample_19,Expert_3,0.07721765339374542,3,7,100
Sample_19,Expert_4,0.2587548494338989,3,7,100
Sample_20,Expert_1,0.7688679695129395,4,7,100
Sample_20,Expert_2,0.06424149125814438,4,7,100
Sample_20,Expert_3,0.00577594293281436,4,7,100
Sample_20,Expert_4,0.1611146628856659,4,7,100
Sample_21,Expert_1,0.000741040741559118,0,7,100
Sample_21,Expert_2,0.7956445813179016,0,7,100
Sample_21,Expert_3,0.00422696815803647,0,7,100
Sample_21,Expert_4,0.19938737154006958,0,7,100
Sample_22,Expert_1,0.44278278946876526,7,7,100
Sample_22,Expert_2,0.07425405830144882,7,7,100
Sample_22,Expert_3,0.00861387513577938,7,7,100
Sample_22,Expert_4,0.47434931993484497,7,7,100
Sample_23,Expert_1,0.0018454804085195065,1,7,100
Sample_23,Expert_2,0.007516397628933191,1,7,100
Sample_23,Expert_3,0.9747217893600464,1,7,100
Sample_23,Expert_4,0.015916336327791214,1,7,100
Sample_24,Expert_1,0.17654083669185638,1,7,100
Sample_24,Expert_2,0.013572673313319683,1,7,100
Sample_24,Expert_3,0.7369005680084229,1,7,100
Sample_24,Expert_4,0.07298588007688522,1,7,100
Sample_25,Expert_1,0.9117910265922546,7,7,100
Sample_25,Expert_2,0.035010792315006256,7,7,100
Sample_25,Expert_3,0.014168081805109978,7,7,100
Sample_25,Expert_4,0.03903014585375786,7,7,100
Sample_26,Expert_1,0.00011719496251316741,2,7,100
Sample_26,Expert_2,0.01673179864883423,2,7,100
Sample_26,Expert_3,0.0007973019382916391,2,7,100
Sample_26,Expert_4,0.982353687286377,2,7,100
Sample_27,Expert_1,0.0002058510872302577,2,7,100
Sample_27,Expert_2,0.13919305801391602,2,7,100
Sample_27,Expert_3,0.2539425492286682,2,7,100
Sample_27,Expert_4,0.6066585183143616,2,7,100
Sample_28,Expert_1,0.6066396236419678,9,7,100
Sample_28,Expert_2,0.04883808642625809,9,7,100
Sample_28,Expert_3,0.040511563420295715,9,7,100
Sample_28,Expert_4,0.30401068925857544,9,7,100
Sample_29,Expert_1,0.23387880623340607,1,7,100
Sample_29,Expert_2,0.002289213240146637,1,7,100
Sample_29,Expert_3,0.7298774719238281,1,7,100
Sample_29,Expert_4,0.03395446389913559,1,7,100
Sample_30,Expert_1,0.5751151442527771,4,7,100
Sample_30,Expert_2,0.020325561985373497,4,7,100
Sample_30,Expert_3,0.1415337771177292,4,7,100
Sample_30,Expert_4,0.26302558183670044,4,7,100
Sample_31,Expert_1,0.02466929517686367,1,7,100
Sample_31,Expert_2,0.04604118689894676,1,7,100
Sample_31,Expert_3,0.9250028729438782,1,7,100
Sample_31,Expert_4,0.004286676179617643,1,7,100
Sample_32,Expert_1,0.774786114692688,4,7,100
Sample_32,Expert_2,0.046232033520936966,4,7,100
Sample_32,Expert_3,0.010522589087486267,4,7,100
Sample_32,Expert_4,0.1684592068195343,4,7,100
Sample_33,Expert_1,0.04405451565980911,5,7,100
Sample_33,Expert_2,0.4085340201854706,5,7,100
Sample_33,Expert_3,0.38764864206314087,5,7,100
Sample_33,Expert_4,0.15976281464099884,5,7,100
Sample_34,Expert_1,0.003934824373573065,3,7,100
Sample_34,Expert_2,0.04553527757525444,3,7,100
Sample_34,Expert_3,0.3173249661922455,3,7,100
Sample_34,Expert_4,0.6332049369812012,3,7,100
Sample_35,Expert_1,0.2987130582332611,7,7,100
Sample_35,Expert_2,0.029396027326583862,7,7,100
Sample_35,Expert_3,0.029370272532105446,7,7,100
Sample_35,Expert_4,0.6425206065177917,7,7,100
Sample_36,Expert_1,0.3810270130634308,7,7,100
Sample_36,Expert_2,0.07802090793848038,7,7,100
Sample_36,Expert_3,0.15979427099227905,7,7,100
Sample_36,Expert_4,0.3811578154563904,7,7,100
