Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.021027566865086555,6,5,0
Sample_1,Expert_2,0.20028097927570343,6,5,0
Sample_1,Expert_3,0.763148307800293,6,5,0
Sample_1,Expert_4,0.015543178655207157,6,5,0
Sample_2,Expert_1,0.22491000592708588,7,5,0
Sample_2,Expert_2,0.2963048219680786,7,5,0
Sample_2,Expert_3,0.1312301754951477,7,5,0
Sample_2,Expert_4,0.3475549519062042,7,5,0
Sample_3,Expert_1,0.13434842228889465,2,5,0
Sample_3,Expert_2,0.011994870379567146,2,5,0
Sample_3,Expert_3,0.4026331305503845,2,5,0
Sample_3,Expert_4,0.45102351903915405,2,5,0
Sample_4,Expert_1,0.8084953427314758,9,5,0
Sample_4,Expert_2,0.16500981152057648,9,5,0
Sample_4,Expert_3,0.006561046000570059,9,5,0
Sample_4,Expert_4,0.01993376761674881,9,5,0
Sample_5,Expert_1,0.11210417002439499,1,5,0
Sample_5,Expert_2,0.091240294277668,1,5,0
Sample_5,Expert_3,0.657961368560791,1,5,0
Sample_5,Expert_4,0.13869419693946838,1,5,0
Sample_6,Expert_1,0.1586301624774933,0,5,0
Sample_6,Expert_2,0.6626092791557312,0,5,0
Sample_6,Expert_3,0.10085250437259674,0,5,0
Sample_6,Expert_4,0.07790808379650116,0,5,0
Sample_7,Expert_1,0.07154419273138046,1,5,0
Sample_7,Expert_2,0.03328021243214607,1,5,0
Sample_7,Expert_3,0.717160165309906,1,5,0
Sample_7,Expert_4,0.17801548540592194,1,5,0
Sample_8,Expert_1,0.0646318644285202,6,5,0
Sample_8,Expert_2,0.03971410170197487,6,5,0
Sample_8,Expert_3,0.3629682958126068,6,5,0
Sample_8,Expert_4,0.5326856970787048,6,5,0
Sample_9,Expert_1,0.5313547253608704,7,5,0
Sample_9,Expert_2,0.04369344189763069,7,5,0
Sample_9,Expert_3,0.2612608075141907,7,5,0
Sample_9,Expert_4,0.1636909544467926,7,5,0
Sample_10,Expert_1,0.9447746872901917,4,5,0
Sample_10,Expert_2,0.009965132921934128,4,5,0
Sample_10,Expert_3,0.008317177183926105,4,5,0
Sample_10,Expert_4,0.036943018436431885,4,5,0
Sample_11,Expert_1,0.026821060106158257,3,5,0
Sample_11,Expert_2,0.1402842104434967,3,5,0
Sample_11,Expert_3,0.06174347922205925,3,5,0
Sample_11,Expert_4,0.7711512446403503,3,5,0
Sample_12,Expert_1,0.13596142828464508,0,5,0
Sample_12,Expert_2,0.4714728593826294,0,5,0
Sample_12,Expert_3,0.1127205342054367,0,5,0
Sample_12,Expert_4,0.2798452079296112,0,5,0
Sample_13,Expert_1,0.9397897124290466,4,5,0
Sample_13,Expert_2,0.0070474278181791306,4,5,0
Sample_13,Expert_3,0.009009654633700848,4,5,0
Sample_13,Expert_4,0.04415318742394447,4,5,0
Sample_14,Expert_1,0.946117639541626,7,5,0
Sample_14,Expert_2,0.008069874718785286,7,5,0
Sample_14,Expert_3,0.003660257440060377,7,5,0
Sample_14,Expert_4,0.04215232655405998,7,5,0
Sample_15,Expert_1,0.01502678170800209,1,5,0
Sample_15,Expert_2,0.026331167668104172,1,5,0
Sample_15,Expert_3,0.9483348727226257,1,5,0
Sample_15,Expert_4,0.010307244956493378,1,5,0
Sample_16,Expert_1,0.5660568475723267,9,5,0
