Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.6165358424186707,9,7,200
Sample_1,Expert_2,0.12260255962610245,9,7,200
Sample_1,Expert_3,0.030440088361501694,9,7,200
Sample_1,Expert_4,0.2304214984178543,9,7,200
Sample_2,Expert_1,0.027660485357046127,1,7,200
Sample_2,Expert_2,0.06894964724779129,1,7,200
Sample_2,Expert_3,0.8985909223556519,1,7,200
Sample_2,Expert_4,0.004798873793333769,1,7,200
Sample_3,Expert_1,1.231212962693462e-07,0,7,200
Sample_3,Expert_2,0.999402642250061,0,7,200
Sample_3,Expert_3,2.197979119955562e-05,0,7,200
Sample_3,Expert_4,0.0005752135184593499,0,7,200
Sample_4,Expert_1,0.5541080236434937,7,7,200
Sample_4,Expert_2,0.03379593417048454,7,7,200
Sample_4,Expert_3,0.0026329492684453726,7,7,200
Sample_4,Expert_4,0.4094630777835846,7,7,200
Sample_5,Expert_1,0.06569595634937286,0,7,200
Sample_5,Expert_2,0.7959397435188293,0,7,200
Sample_5,Expert_3,0.020152250304818153,0,7,200
Sample_5,Expert_4,0.11821204423904419,0,7,200
Sample_6,Expert_1,0.20096977055072784,2,7,200
Sample_6,Expert_2,0.06916482001543045,2,7,200
Sample_6,Expert_3,0.24976946413516998,2,7,200
Sample_6,Expert_4,0.4800960123538971,2,7,200
Sample_7,Expert_1,0.044438060373067856,3,7,200
Sample_7,Expert_2,0.18183571100234985,3,7,200
Sample_7,Expert_3,0.27729088068008423,3,7,200
Sample_7,Expert_4,0.49643537402153015,3,7,200
Sample_8,Expert_1,0.6399667263031006,7,7,200
Sample_8,Expert_2,0.18867184221744537,7,7,200
Sample_8,Expert_3,0.11899928003549576,7,7,200
Sample_8,Expert_4,0.05236220732331276,7,7,200
Sample_9,Expert_1,0.9427831172943115,4,7,200
Sample_9,Expert_2,0.04210581257939339,4,7,200
Sample_9,Expert_3,0.007367899175733328,4,7,200
Sample_9,Expert_4,0.007743224035948515,4,7,200
Sample_10,Expert_1,0.19841913878917694,1,7,200
Sample_10,Expert_2,0.018194103613495827,1,7,200
Sample_10,Expert_3,0.5877729058265686,1,7,200
Sample_10,Expert_4,0.19561390578746796,1,7,200
Sample_11,Expert_1,0.460977166891098,7,7,200
Sample_11,Expert_2,0.03696795552968979,7,7,200
Sample_11,Expert_3,0.09292370080947876,7,7,200
Sample_11,Expert_4,0.40913113951683044,7,7,200
Sample_12,Expert_1,0.06003889814019203,6,7,200
Sample_12,Expert_2,0.05878609046339989,6,7,200
Sample_12,Expert_3,0.513151228427887,6,7,200
Sample_12,Expert_4,0.3680238425731659,6,7,200
Sample_13,Expert_1,0.05768490582704544,6,7,200
Sample_13,Expert_2,0.08925235271453857,6,7,200
Sample_13,Expert_3,0.4281538724899292,6,7,200
Sample_13,Expert_4,0.42490893602371216,6,7,200
Sample_14,Expert_1,0.865404486656189,9,7,200
Sample_14,Expert_2,0.10703422874212265,9,7,200
Sample_14,Expert_3,0.0029895086772739887,9,7,200
Sample_14,Expert_4,0.024571795016527176,9,7,200
Sample_15,Expert_1,0.0022240858525037766,3,7,200
Sample_15,Expert_2,0.014226747676730156,3,7,200
Sample_15,Expert_3,0.04704621806740761,3,7,200
Sample_15,Expert_4,0.9365029335021973,3,7,200
Sample_16,Expert_1,0.8717023730278015,9,7,200
Sample_16,Expert_2,0.01001015119254589,9,7,200
Sample_16,Expert_3,0.002967205597087741,9,7,200
Sample_16,Expert_4,0.1153203547000885,9,7,200
Sample_17,Expert_1,0.16426274180412292,0,7,200
Sample_17,Expert_2,0.38930076360702515,0,7,200
Sample_17,Expert_3,0.09132395684719086,0,7,200
Sample_17,Expert_4,0.3551125228404999,0,7,200
Sample_18,Expert_1,0.9510374665260315,7,7,200
Sample_18,Expert_2,0.022113516926765442,7,7,200
Sample_18,Expert_3,0.003975910134613514,7,7,200
Sample_18,Expert_4,0.022873181849718094,7,7,200
Sample_19,Expert_1,0.010835972614586353,1,7,200
Sample_19,Expert_2,0.07400847226381302,1,7,200
Sample_19,Expert_3,0.8908932209014893,1,7,200
Sample_19,Expert_4,0.02426232025027275,1,7,200
Sample_20,Expert_1,3.841059424303239e-06,0,7,200
Sample_20,Expert_2,0.997729480266571,0,7,200
Sample_20,Expert_3,2.1366902728914283e-05,0,7,200
Sample_20,Expert_4,0.0022453709971159697,0,7,200
Sample_21,Expert_1,0.8082882165908813,7,7,200
Sample_21,Expert_2,0.01683112047612667,7,7,200
Sample_21,Expert_3,0.01299723144620657,7,7,200
Sample_21,Expert_4,0.16188347339630127,7,7,200
Sample_22,Expert_1,0.9182236790657043,4,7,200
Sample_22,Expert_2,0.0024052285589277744,4,7,200
Sample_22,Expert_3,0.04793030768632889,4,7,200
Sample_22,Expert_4,0.031440772116184235,4,7,200
Sample_23,Expert_1,0.048441365361213684,1,7,200
Sample_23,Expert_2,0.013184277340769768,1,7,200
Sample_23,Expert_3,0.8621240258216858,1,7,200
Sample_23,Expert_4,0.07625038176774979,1,7,200
Sample_24,Expert_1,0.02349129691720009,0,7,200
Sample_24,Expert_2,0.6992717981338501,0,7,200
Sample_24,Expert_3,0.048365525901317596,0,7,200
Sample_24,Expert_4,0.22887134552001953,0,7,200
Sample_25,Expert_1,0.05090165138244629,1,7,200
Sample_25,Expert_2,0.07590208202600479,1,7,200
Sample_25,Expert_3,0.8234027028083801,1,7,200
Sample_25,Expert_4,0.04979362338781357,1,7,200
Sample_26,Expert_1,0.0355459526181221,3,7,200
Sample_26,Expert_2,0.1592888981103897,3,7,200
