Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.0030043465085327625,0,10,200
Sample_1,Expert_2,0.9151828289031982,0,10,200
Sample_1,Expert_3,0.0005608954234048724,0,10,200
Sample_1,Expert_4,0.08125198632478714,0,10,200
Sample_2,Expert_1,0.0019316712860018015,5,10,200
Sample_2,Expert_2,0.7683852910995483,5,10,200
Sample_2,Expert_3,0.15171554684638977,5,10,200
Sample_2,Expert_4,0.07796746492385864,5,10,200
Sample_3,Expert_1,0.32976704835891724,9,10,200
Sample_3,Expert_2,0.11792301386594772,9,10,200
Sample_3,Expert_3,0.15860441327095032,9,10,200
Sample_3,Expert_4,0.39370545744895935,9,10,200
Sample_4,Expert_1,0.011569705791771412,0,10,200
Sample_4,Expert_2,0.3948693573474884,0,10,200
Sample_4,Expert_3,0.001760754268616438,0,10,200
Sample_4,Expert_4,0.5918001532554626,0,10,200
Sample_5,Expert_1,0.03707267343997955,1,10,200
Sample_5,Expert_2,0.16859449446201324,1,10,200
Sample_5,Expert_3,0.7736229300498962,1,10,200
Sample_5,Expert_4,0.02070985734462738,1,10,200
Sample_6,Expert_1,0.23197568953037262,1,10,200
Sample_6,Expert_2,0.07020547240972519,1,10,200
Sample_6,Expert_3,0.5211044549942017,1,10,200
Sample_6,Expert_4,0.17671440541744232,1,10,200
Sample_7,Expert_1,0.11280062794685364,8,10,200
Sample_7,Expert_2,0.2953888177871704,8,10,200
Sample_7,Expert_3,0.01685742847621441,8,10,200
Sample_7,Expert_4,0.5749531388282776,8,10,200
Sample_8,Expert_1,0.402527779340744,9,10,200
Sample_8,Expert_2,0.11571989208459854,9,10,200
Sample_8,Expert_3,0.21288305521011353,9,10,200
Sample_8,Expert_4,0.26886919140815735,9,10,200
Sample_9,Expert_1,0.8169863820075989,4,10,200
Sample_9,Expert_2,0.050790295004844666,4,10,200
Sample_9,Expert_3,0.1295040100812912,4,10,200
Sample_9,Expert_4,0.002719287062063813,4,10,200
Sample_10,Expert_1,0.2480308562517166,9,10,200
Sample_10,Expert_2,0.025332782417535782,9,10,200
Sample_10,Expert_3,0.15627512335777283,9,10,200
Sample_10,Expert_4,0.5703611969947815,9,10,200
Sample_11,Expert_1,0.31335893273353577,7,10,200
Sample_11,Expert_2,0.08244074136018753,7,10,200
Sample_11,Expert_3,0.08700656145811081,7,10,200
Sample_11,Expert_4,0.5171937346458435,7,10,200
Sample_12,Expert_1,0.034323953092098236,5,10,200
Sample_12,Expert_2,0.899229884147644,5,10,200
Sample_12,Expert_3,0.06114963814616203,5,10,200
Sample_12,Expert_4,0.005296462215483189,5,10,200
Sample_13,Expert_1,0.1949281245470047,1,10,200
Sample_13,Expert_2,0.0005536015960387886,1,10,200
Sample_13,Expert_3,0.6651356220245361,1,10,200
Sample_13,Expert_4,0.13938267529010773,1,10,200
Sample_14,Expert_1,0.05801183730363846,2,10,200
Sample_14,Expert_2,0.035301338881254196,2,10,200
Sample_14,Expert_3,0.58445805311203,2,10,200
Sample_14,Expert_4,0.3222287595272064,2,10,200
Sample_15,Expert_1,0.13986030220985413,5,10,200
Sample_15,Expert_2,0.5222444534301758,5,10,200
Sample_15,Expert_3,0.3124679923057556,5,10,200
Sample_15,Expert_4,0.025427233427762985,5,10,200
Sample_16,Expert_1,0.6995931267738342,9,10,200
Sample_16,Expert_2,0.2274441123008728,9,10,200
Sample_16,Expert_3,0.051298100501298904,9,10,200
Sample_16,Expert_4,0.021664656698703766,9,10,200
Sample_17,Expert_1,0.08144620060920715,8,10,200
Sample_17,Expert_2,0.29016828536987305,8,10,200
Sample_17,Expert_3,0.060634516179561615,8,10,200
Sample_17,Expert_4,0.5677509903907776,8,10,200
Sample_18,Expert_1,0.1049925833940506,8,10,200
Sample_18,Expert_2,0.13758546113967896,8,10,200
Sample_18,Expert_3,0.08048813790082932,8,10,200
Sample_18,Expert_4,0.6769338250160217,8,10,200
Sample_19,Expert_1,0.005098169203847647,2,10,200
Sample_19,Expert_2,0.06394273042678833,2,10,200
Sample_19,Expert_3,0.010715372860431671,2,10,200
Sample_19,Expert_4,0.9202436804771423,2,10,200
