Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.02522154338657856,8,2,100
Sample_1,Expert_2,0.6677702069282532,8,2,100
Sample_1,Expert_3,0.05040375143289566,8,2,100
Sample_1,Expert_4,0.25660449266433716,8,2,100
Sample_2,Expert_1,0.013876535929739475,3,2,100
Sample_2,Expert_2,0.39637842774391174,3,2,100
Sample_2,Expert_3,0.2631285786628723,3,2,100
Sample_2,Expert_4,0.32661646604537964,3,2,100
Sample_3,Expert_1,0.002263766946271062,3,2,100
Sample_3,Expert_2,0.033961810171604156,3,2,100
Sample_3,Expert_3,0.09341824799776077,3,2,100
Sample_3,Expert_4,0.8703562021255493,3,2,100
Sample_4,Expert_1,0.039582639932632446,8,2,100
Sample_4,Expert_2,0.4941706955432892,8,2,100
Sample_4,Expert_3,0.038854312151670456,8,2,100
Sample_4,Expert_4,0.4273923635482788,8,2,100
Sample_5,Expert_1,0.6055960655212402,9,2,100
Sample_5,Expert_2,0.029001828283071518,9,2,100
Sample_5,Expert_3,0.04309030994772911,9,2,100
Sample_5,Expert_4,0.3223118484020233,9,2,100
Sample_6,Expert_1,0.10742426663637161,3,2,100
Sample_6,Expert_2,0.41483452916145325,3,2,100
Sample_6,Expert_3,0.30575600266456604,3,2,100
Sample_6,Expert_4,0.1719851940870285,3,2,100
Sample_7,Expert_1,0.0007788055227138102,3,2,100
Sample_7,Expert_2,0.47902294993400574,3,2,100
Sample_7,Expert_3,0.04409952834248543,3,2,100
Sample_7,Expert_4,0.4760986864566803,3,2,100
Sample_8,Expert_1,0.0285735372453928,3,2,100
Sample_8,Expert_2,0.18737484514713287,3,2,100
Sample_8,Expert_3,0.39809685945510864,3,2,100
Sample_8,Expert_4,0.3859547972679138,3,2,100
Sample_9,Expert_1,0.6769111156463623,7,2,100
Sample_9,Expert_2,0.07176589220762253,7,2,100
Sample_9,Expert_3,0.19811329245567322,7,2,100
Sample_9,Expert_4,0.05320970341563225,7,2,100
Sample_10,Expert_1,0.014695093035697937,6,2,100
