Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.012458628974854946,0,5,100
Sample_1,Expert_2,0.689126193523407,0,5,100
Sample_1,Expert_3,0.0699804350733757,0,5,100
Sample_1,Expert_4,0.2284347414970398,0,5,100
Sample_2,Expert_1,0.018589666113257408,2,5,100
Sample_2,Expert_2,0.07834022492170334,2,5,100
Sample_2,Expert_3,0.1908796727657318,2,5,100
Sample_2,Expert_4,0.7121904492378235,2,5,100
Sample_3,Expert_1,0.3583180606365204,7,5,100
Sample_3,Expert_2,0.07759284228086472,7,5,100
Sample_3,Expert_3,0.40879306197166443,7,5,100
Sample_3,Expert_4,0.15529599785804749,7,5,100
Sample_4,Expert_1,0.026940463110804558,3,5,100
Sample_4,Expert_2,0.15652205049991608,3,5,100
Sample_4,Expert_3,0.2214801013469696,3,5,100
Sample_4,Expert_4,0.5950573682785034,3,5,100
Sample_5,Expert_1,0.02432119846343994,6,5,100
Sample_5,Expert_2,0.4820406436920166,6,5,100
Sample_5,Expert_3,0.40513136982917786,6,5,100
Sample_5,Expert_4,0.0885067731142044,6,5,100
Sample_6,Expert_1,0.3205278217792511,7,5,100
Sample_6,Expert_2,0.053087957203388214,7,5,100
Sample_6,Expert_3,0.41051629185676575,7,5,100
Sample_6,Expert_4,0.21586798131465912,7,5,100
Sample_7,Expert_1,0.006944242399185896,8,5,100
Sample_7,Expert_2,0.2722034156322479,8,5,100
Sample_7,Expert_3,0.048244740813970566,8,5,100
Sample_7,Expert_4,0.6726076602935791,8,5,100
Sample_8,Expert_1,0.13777552545070648,1,5,100
Sample_8,Expert_2,0.018577907234430313,1,5,100
Sample_8,Expert_3,0.8235589265823364,1,5,100
Sample_8,Expert_4,0.020087646320462227,1,5,100
Sample_9,Expert_1,0.5094072818756104,9,5,100
Sample_9,Expert_2,0.09357000142335892,9,5,100
Sample_9,Expert_3,0.03518655523657799,9,5,100
Sample_9,Expert_4,0.36183613538742065,9,5,100
Sample_10,Expert_1,0.09397182613611221,6,5,100
Sample_10,Expert_2,0.5206080675125122,6,5,100
Sample_10,Expert_3,0.37757164239883423,6,5,100
Sample_10,Expert_4,0.007848430424928665,6,5,100
Sample_11,Expert_1,0.013487501069903374,3,5,100
Sample_11,Expert_2,0.18193498253822327,3,5,100
Sample_11,Expert_3,0.22856494784355164,3,5,100
Sample_11,Expert_4,0.5760126113891602,3,5,100
Sample_12,Expert_1,0.17181700468063354,3,5,100
Sample_12,Expert_2,0.2391776144504547,3,5,100
Sample_12,Expert_3,0.4515971839427948,3,5,100
Sample_12,Expert_4,0.13740821182727814,3,5,100
Sample_13,Expert_1,0.1852365881204605,5,5,100
Sample_13,Expert_2,0.413565456867218,5,5,100
Sample_13,Expert_3,0.3991715908050537,5,5,100
Sample_13,Expert_4,0.0020263365004211664,5,5,100
Sample_14,Expert_1,0.06695376336574554,3,5,100
Sample_14,Expert_2,0.15541496872901917,3,5,100
Sample_14,Expert_3,0.09447472542524338,3,5,100
Sample_14,Expert_4,0.6831564903259277,3,5,100
Sample_15,Expert_1,0.00048792525194585323,3,5,100
Sample_15,Expert_2,0.04730342701077461,3,5,100
Sample_15,Expert_3,0.038312725722789764,3,5,100
Sample_15,Expert_4,0.9138959646224976,3,5,100
Sample_16,Expert_1,0.10843642801046371,5,5,100
Sample_16,Expert_2,0.3670727610588074,5,5,100
Sample_16,Expert_3,0.47485536336898804,5,5,100
Sample_16,Expert_4,0.049635421484708786,5,5,100
Sample_17,Expert_1,0.04843640699982643,6,5,100
Sample_17,Expert_2,0.12905041873455048,6,5,100
Sample_17,Expert_3,0.7456104159355164,6,5,100
Sample_17,Expert_4,0.07690277695655823,6,5,100
Sample_18,Expert_1,0.06222305819392204,3,5,100
Sample_18,Expert_2,0.2188979834318161,3,5,100
Sample_18,Expert_3,0.5050735473632812,3,5,100
Sample_18,Expert_4,0.2138054519891739,3,5,100
Sample_19,Expert_1,0.0648573786020279,1,5,100
Sample_19,Expert_2,0.010449476540088654,1,5,100
Sample_19,Expert_3,0.9234673976898193,1,5,100
Sample_19,Expert_4,0.0012257421622052789,1,5,100
Sample_20,Expert_1,0.02854364551603794,6,5,100
Sample_20,Expert_2,0.6290664076805115,6,5,100
Sample_20,Expert_3,0.29971352219581604,6,5,100
Sample_20,Expert_4,0.04267638549208641,6,5,100
Sample_21,Expert_1,0.785454511642456,4,5,100
Sample_21,Expert_2,0.11761463433504105,4,5,100
Sample_21,Expert_3,0.00961150974035263,4,5,100
Sample_21,Expert_4,0.08731938153505325,4,5,100
Sample_22,Expert_1,0.018367864191532135,8,5,100
Sample_22,Expert_2,0.5203865766525269,8,5,100
Sample_22,Expert_3,0.039406225085258484,8,5,100
Sample_22,Expert_4,0.42183932662010193,8,5,100
Sample_23,Expert_1,0.2327873855829239,9,5,100
Sample_23,Expert_2,0.6046229600906372,9,5,100
Sample_23,Expert_3,0.012132255360484123,9,5,100
Sample_23,Expert_4,0.15045739710330963,9,5,100
Sample_24,Expert_1,0.8388686180114746,4,5,100
Sample_24,Expert_2,0.08364233374595642,4,5,100
Sample_24,Expert_3,0.03728683292865753,4,5,100
Sample_24,Expert_4,0.04020222648978233,4,5,100
Sample_25,Expert_1,0.061104707419872284,5,5,100
Sample_25,Expert_2,0.8807827830314636,5,5,100
Sample_25,Expert_3,0.05218012258410454,5,5,100
Sample_25,Expert_4,0.005932381842285395,5,5,100
Sample_26,Expert_1,0.05446756258606911,8,5,100
Sample_26,Expert_2,0.13907048106193542,8,5,100
Sample_26,Expert_3,0.06587626039981842,8,5,100
Sample_26,Expert_4,0.7405856847763062,8,5,100
Sample_27,Expert_1,0.8810346722602844,7,5,100
Sample_27,Expert_2,0.04807894676923752,7,5,100
Sample_27,Expert_3,0.034515347331762314,7,5,100
Sample_27,Expert_4,0.03637102618813515,7,5,100
Sample_28,Expert_1,0.0007405873038806021,5,5,100
Sample_28,Expert_2,0.9308445453643799,5,5,100
Sample_28,Expert_3,0.053915150463581085,5,5,100
Sample_28,Expert_4,0.014499712735414505,5,5,100
Sample_29,Expert_1,0.0181366465985775,5,5,100
Sample_29,Expert_2,0.8175612688064575,5,5,100
Sample_29,Expert_3,0.0644599050283432,5,5,100
Sample_29,Expert_4,0.09984216094017029,5,5,100
Sample_30,Expert_1,0.002379463519901037,6,5,100
Sample_30,Expert_2,0.8318374156951904,6,5,100
Sample_30,Expert_3,0.13596424460411072,6,5,100
Sample_30,Expert_4,0.029818858951330185,6,5,100
Sample_31,Expert_1,0.06412013620138168,6,5,100
Sample_31,Expert_2,0.0579124391078949,6,5,100
Sample_31,Expert_3,0.8716375827789307,6,5,100
Sample_31,Expert_4,0.0063298423774540424,6,5,100
Sample_32,Expert_1,0.012134457938373089,8,5,100
Sample_32,Expert_2,0.5768208503723145,8,5,100
Sample_32,Expert_3,0.05130623281002045,8,5,100
Sample_32,Expert_4,0.35973843932151794,8,5,100
Sample_33,Expert_1,0.007083485368639231,6,5,100
Sample_33,Expert_2,0.5030045509338379,6,5,100
Sample_33,Expert_3,0.47727450728416443,6,5,100
Sample_33,Expert_4,0.012637490406632423,6,5,100
Sample_34,Expert_1,0.03917841613292694,3,5,100
Sample_34,Expert_2,0.3301297724246979,3,5,100
Sample_34,Expert_3,0.3144376277923584,3,5,100
Sample_34,Expert_4,0.316254198551178,3,5,100
Sample_35,Expert_1,0.8151451349258423,4,5,100
Sample_35,Expert_2,0.004730152431875467,4,5,100
Sample_35,Expert_3,0.14145661890506744,4,5,100
Sample_35,Expert_4,0.03866814449429512,4,5,100
Sample_36,Expert_1,0.04350326582789421,6,5,100
Sample_36,Expert_2,0.29698821902275085,6,5,100
Sample_36,Expert_3,0.5274327397346497,6,5,100
Sample_36,Expert_4,0.13207575678825378,6,5,100
Sample_37,Expert_1,0.9271716475486755,4,5,100
Sample_37,Expert_2,0.02830050140619278,4,5,100
Sample_37,Expert_3,0.018104642629623413,4,5,100
Sample_37,Expert_4,0.02642316184937954,4,5,100
Sample_38,Expert_1,0.18999047577381134,5,5,100
Sample_38,Expert_2,0.12336365878582001,5,5,100
Sample_38,Expert_3,0.6520043015480042,5,5,100
Sample_38,Expert_4,0.034641578793525696,5,5,100
Sample_39,Expert_1,0.6165533661842346,9,5,100
Sample_39,Expert_2,0.032988741993904114,9,5,100
Sample_39,Expert_3,0.12768541276454926,9,5,100
Sample_39,Expert_4,0.222772479057312,9,5,100
Sample_40,Expert_1,0.049211643636226654,2,5,100
Sample_40,Expert_2,0.1731014847755432,2,5,100
Sample_40,Expert_3,0.12597280740737915,2,5,100
Sample_40,Expert_4,0.6517140865325928,2,5,100
Sample_41,Expert_1,0.04638241231441498,6,5,100
Sample_41,Expert_2,0.4464190602302551,6,5,100
Sample_41,Expert_3,0.489217072725296,6,5,100
Sample_41,Expert_4,0.017981411889195442,6,5,100
Sample_42,Expert_1,0.05108765512704849,6,5,100
Sample_42,Expert_2,0.3202036917209625,6,5,100
Sample_42,Expert_3,0.5665664076805115,6,5,100
Sample_42,Expert_4,0.06214223802089691,6,5,100
Sample_43,Expert_1,0.5650665163993835,9,5,100
