Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.01985088177025318,5,6,100
Sample_1,Expert_2,0.8110975623130798,5,6,100
Sample_1,Expert_3,0.16844698786735535,5,6,100
Sample_1,Expert_4,0.0006045638583600521,5,6,100
Sample_2,Expert_1,0.10007941722869873,6,6,100
Sample_2,Expert_2,0.18149995803833008,6,6,100
Sample_2,Expert_3,0.5202307105064392,6,6,100
Sample_2,Expert_4,0.19818994402885437,6,6,100
Sample_3,Expert_1,0.00236007128842175,6,6,100
Sample_3,Expert_2,0.3030588626861572,6,6,100
Sample_3,Expert_3,0.6737293601036072,6,6,100
Sample_3,Expert_4,0.02085169591009617,6,6,100
Sample_4,Expert_1,0.015414102002978325,2,6,100
Sample_4,Expert_2,0.018700070679187775,2,6,100
Sample_4,Expert_3,0.7804651260375977,2,6,100
Sample_4,Expert_4,0.18542064726352692,2,6,100
Sample_5,Expert_1,0.0012059500440955162,2,6,100
Sample_5,Expert_2,0.10638167709112167,2,6,100
Sample_5,Expert_3,0.15488770604133606,2,6,100
Sample_5,Expert_4,0.7375246286392212,2,6,100
Sample_6,Expert_1,0.010875163599848747,6,6,100
Sample_6,Expert_2,0.41462910175323486,6,6,100
Sample_6,Expert_3,0.4928947985172272,6,6,100
Sample_6,Expert_4,0.08160097897052765,6,6,100
Sample_7,Expert_1,0.06007591262459755,1,6,100
Sample_7,Expert_2,0.032256510108709335,1,6,100
Sample_7,Expert_3,0.894494891166687,1,6,100
Sample_7,Expert_4,0.013172696344554424,1,6,100
Sample_8,Expert_1,0.009952045045793056,8,6,100
Sample_8,Expert_2,0.13519752025604248,8,6,100
Sample_8,Expert_3,0.017759425565600395,8,6,100
Sample_8,Expert_4,0.8370909094810486,8,6,100
Sample_9,Expert_1,0.025772912427783012,1,6,100
Sample_9,Expert_2,0.10056205093860626,1,6,100
Sample_9,Expert_3,0.6523579359054565,1,6,100
Sample_9,Expert_4,0.2213071584701538,1,6,100
Sample_10,Expert_1,0.8549807667732239,9,6,100
Sample_10,Expert_2,0.07303500175476074,9,6,100
Sample_10,Expert_3,0.0020056909415870905,9,6,100
Sample_10,Expert_4,0.06997854262590408,9,6,100
Sample_11,Expert_1,0.0030925555620342493,6,6,100
Sample_11,Expert_2,0.2645217180252075,6,6,100
Sample_11,Expert_3,0.7125726938247681,6,6,100
Sample_11,Expert_4,0.01981303282082081,6,6,100
Sample_12,Expert_1,0.005814803298562765,8,6,100
Sample_12,Expert_2,0.31935298442840576,8,6,100
Sample_12,Expert_3,0.018544036895036697,8,6,100
Sample_12,Expert_4,0.656288206577301,8,6,100
Sample_13,Expert_1,0.1321779191493988,1,6,100
Sample_13,Expert_2,0.052913591265678406,1,6,100
Sample_13,Expert_3,0.7805640697479248,1,6,100
Sample_13,Expert_4,0.03434442728757858,1,6,100
Sample_14,Expert_1,0.11362592875957489,3,6,100
Sample_14,Expert_2,0.03354581072926521,3,6,100
Sample_14,Expert_3,0.14803040027618408,3,6,100
Sample_14,Expert_4,0.7047978639602661,3,6,100
Sample_15,Expert_1,0.539591372013092,9,6,100
Sample_15,Expert_2,0.022855373099446297,9,6,100
Sample_15,Expert_3,0.02438512071967125,9,6,100
Sample_15,Expert_4,0.41316813230514526,9,6,100
Sample_16,Expert_1,0.6222200989723206,9,6,100
Sample_16,Expert_2,0.10402794182300568,9,6,100
Sample_16,Expert_3,0.008386348374187946,9,6,100
Sample_16,Expert_4,0.2653655409812927,9,6,100
Sample_17,Expert_1,0.2638588845729828,8,6,100
Sample_17,Expert_2,0.07747262716293335,8,6,100
Sample_17,Expert_3,0.061348725110292435,8,6,100
Sample_17,Expert_4,0.5973197817802429,8,6,100
Sample_18,Expert_1,0.32117095589637756,7,6,100
Sample_18,Expert_2,0.16132381558418274,7,6,100
Sample_18,Expert_3,0.021469363942742348,7,6,100
Sample_18,Expert_4,0.4960359036922455,7,6,100
Sample_19,Expert_1,0.17963506281375885,6,6,100
Sample_19,Expert_2,0.07702700793743134,6,6,100
Sample_19,Expert_3,0.07279287278652191,6,6,100
