Sample,Expert,Probability,Label,Epoch,Batch
Sample_1,Expert_1,0.3287034034729004,9,9,0
Sample_1,Expert_2,0.29365432262420654,9,9,0
Sample_1,Expert_3,0.01588413305580616,9,9,0
Sample_1,Expert_4,0.36175811290740967,9,9,0
Sample_2,Expert_1,0.16335415840148926,5,9,0
Sample_2,Expert_2,0.4599995017051697,5,9,0
Sample_2,Expert_3,0.30110985040664673,5,9,0
Sample_2,Expert_4,0.07553643733263016,5,9,0
Sample_3,Expert_1,0.15924373269081116,8,9,0
Sample_3,Expert_2,0.1050044596195221,8,9,0
Sample_3,Expert_3,0.3294430077075958,8,9,0
Sample_3,Expert_4,0.4063088297843933,8,9,0
Sample_4,Expert_1,0.35715749859809875,7,9,0
Sample_4,Expert_2,0.021370669826865196,7,9,0
Sample_4,Expert_3,0.3596283495426178,7,9,0
Sample_4,Expert_4,0.2618434727191925,7,9,0
Sample_5,Expert_1,0.48983532190322876,9,9,0
Sample_5,Expert_2,0.10753808915615082,9,9,0
Sample_5,Expert_3,0.07088157534599304,9,9,0
Sample_5,Expert_4,0.3317449688911438,9,9,0
Sample_6,Expert_1,0.08574678003787994,6,9,0
Sample_6,Expert_2,0.4430725872516632,6,9,0
Sample_6,Expert_3,0.41087234020233154,6,9,0
Sample_6,Expert_4,0.06030832976102829,6,9,0
Sample_7,Expert_1,0.06871260702610016,2,9,0
Sample_7,Expert_2,0.06992246955633163,2,9,0
Sample_7,Expert_3,0.43034616112709045,2,9,0
Sample_7,Expert_4,0.4310188591480255,2,9,0
Sample_8,Expert_1,0.5896149277687073,9,9,0
Sample_8,Expert_2,0.0617561861872673,9,9,0
Sample_8,Expert_3,0.26932623982429504,9,9,0
Sample_8,Expert_4,0.07930269092321396,9,9,0
Sample_9,Expert_1,0.055921029299497604,6,9,0
Sample_9,Expert_2,0.3230482041835785,6,9,0
Sample_9,Expert_3,0.6001216173171997,6,9,0
Sample_9,Expert_4,0.02090914361178875,6,9,0
Sample_10,Expert_1,0.5013698935508728,5,9,0
Sample_10,Expert_2,0.1949441134929657,5,9,0
Sample_10,Expert_3,0.30080941319465637,5,9,0
Sample_10,Expert_4,0.002876566955819726,5,9,0
Sample_11,Expert_1,0.0823458805680275,6,9,0
Sample_11,Expert_2,0.326507031917572,6,9,0
Sample_11,Expert_3,0.45531412959098816,6,9,0
Sample_11,Expert_4,0.1358330249786377,6,9,0
Sample_12,Expert_1,0.08089253306388855,3,9,0
Sample_12,Expert_2,0.026022113859653473,3,9,0
Sample_12,Expert_3,0.14306679368019104,3,9,0
Sample_12,Expert_4,0.7500185370445251,3,9,0
Sample_13,Expert_1,0.003408112097531557,2,9,0
Sample_13,Expert_2,0.19297084212303162,2,9,0
Sample_13,Expert_3,0.030057720839977264,2,9,0
Sample_13,Expert_4,0.7735633850097656,2,9,0
Sample_14,Expert_1,0.9425311088562012,9,9,0
Sample_14,Expert_2,0.024300621822476387,9,9,0
